result_label,launch_speed,launch_angle,spray_angle,hit_distance_sc,bb_type,is_theoretical_fair
OUT,89.3,40,44.81892447384388,304.0,fly_ball,1
OUT,80.2,14,-13.212274130479038,161.0,line_drive,1
OUT,84.4,69,-7.895422299324726,118.0,popup,1
OUT,74.7,54,-22.76072672321352,205.0,popup,1
OUT,87.0,-28,-24.9383479977748,6.0,ground_ball,1
OUT,89.2,-14,26.201042227633117,6.0,ground_ball,1
OUT,65.9,23,10.639718193482464,186.0,line_drive,1
OUT,85.8,5,13.590948447841338,92.0,ground_ball,1
OUT,84.4,-1,29.200318236525572,30.0,ground_ball,1
OUT,63.9,82,-81.9521010033764,29.0,popup,0
DOUBLE,88.7,23,-40.43308426582674,292.0,line_drive,1
DOUBLE,101.8,40,-12.260833588084653,383.0,fly_ball,1
OUT,86.9,26,-9.267550575634168,331.0,fly_ball,1
OUT,80.9,39,-29.432528122747065,283.0,fly_ball,1
SINGLE,80.7,21,6.254730118818029,255.0,line_drive,1
OUT,91.4,-11,-40.10621831678016,7.0,ground_ball,1
OUT,76.4,-44,-33.357825500354274,3.0,ground_ball,1
SINGLE,96.0,17,7.373964394263867,305.0,line_drive,1
OUT,72.3,-21,14.645889509265,5.0,ground_ball,1
OUT,56.8,-25,-31.42433376063318,4.0,ground_ball,1
OUT,93.9,-18,41.86483592129537,11.0,ground_ball,1
OUT,59.3,54,-49.872062957260965,157.0,popup,0
OUT,91.7,54,-43.80797960440077,285.0,fly_ball,1
HR,108.2,26,11.662184546513975,442.0,fly_ball,1
DOUBLE,94.8,-13,-43.76102611225078,8.0,ground_ball,1
SINGLE,104.3,11,35.55120894625694,251.0,line_drive,1
SINGLE,70.2,27,-44.683138415859005,192.0,fly_ball,1
SINGLE,95.4,15,5.021461042201853,231.0,line_drive,1
OUT,96.1,24,4.085903343408649,355.0,fly_ball,1
OUT,72.1,33,43.894233081869885,245.0,fly_ball,1
HR,100.7,34,44.26270325086762,364.0,fly_ball,1
SINGLE,50.9,29,-47.35527402801599,123.0,line_drive,0
OUT,64.4,-16,8.973221481633415,7.0,ground_ball,1
HR,106.5,25,-19.9267698782646,435.0,fly_ball,1
OUT,72.4,-19,7.186092011616822,8.0,ground_ball,1
OUT,96.8,29,-27.862118879148763,364.0,fly_ball,1
OUT,78.7,60,-44.98099642540229,215.0,fly_ball,1
OUT,100.2,-4,11.766931051240878,27.0,ground_ball,1
OUT,99.6,-11,27.531865311288385,9.0,ground_ball,1
OUT,91.4,39,-31.85372203496085,339.0,fly_ball,1
SINGLE,109.3,0,5.4182702682710975,51.0,ground_ball,1
OUT,98.8,1,-34.794817371740066,53.0,ground_ball,1
OUT,98.4,-5,-32.895292476073706,23.0,ground_ball,1
SINGLE,98.2,10,37.65883104446495,152.0,line_drive,1
SINGLE,95.2,8,24.377130006411345,139.0,ground_ball,1
DOUBLE,105.9,13,18.06512369297245,281.0,line_drive,1
OUT,102.4,-6,13.376629677081288,16.0,ground_ball,1
OUT,87.9,56,-15.450851216308038,235.0,fly_ball,1
OUT,100.0,-16,-14.86320527196139,5.0,ground_ball,1
OUT,85.3,25,1.547041602992368,312.0,line_drive,1
OUT,98.6,44,-45.84794319288255,332.0,fly_ball,0
OUT,70.8,-13,42.13503186943057,9.0,ground_ball,1
SINGLE,93.3,16,-5.107710152957312,277.0,line_drive,1
OUT,113.4,-6,-19.48564609777752,17.0,ground_ball,1
OUT,59.7,44,24.809826681883727,177.0,popup,1
OUT,94.4,50,25.02744346605407,287.0,fly_ball,1
OUT,84.3,-4,-37.59637430014255,16.0,ground_ball,1
TRIPLE,103.2,25,12.207230122350326,399.0,fly_ball,1
OUT,101.1,45,21.187745146573707,346.0,fly_ball,1
OUT,102.4,-4,20.2192195277004,22.0,ground_ball,1
DOUBLE,100.1,14,21.039342927142805,281.0,line_drive,1
SINGLE,99.3,12,-20.88039493258408,244.0,line_drive,1
SINGLE,56.1,-56,-34.33852735491802,1.0,ground_ball,1
OUT,75.5,-31,35.44180093080703,3.0,ground_ball,1
OUT,110.1,-9,-35.362193564235994,17.0,ground_ball,1
OUT,81.7,59,-17.812758914319165,187.0,fly_ball,1
OUT,79.1,-5,34.275168588906865,20.0,ground_ball,1
HR,104.9,25,-30.20642533746197,397.0,fly_ball,1
OUT,36.1,81,51.21781734952134,22.0,popup,0
SINGLE,105.4,12,21.83148513117149,274.0,line_drive,1
OUT,79.8,56,7.465960826146951,214.0,popup,1
SINGLE,103.4,3,-32.52842366600883,83.0,ground_ball,1
OUT,103.4,-6,-16.616833534833486,12.0,ground_ball,1
DOUBLE,108.5,19,-36.435739765367714,333.0,line_drive,1
OUT,98.3,-22,-15.537421323053996,5.0,ground_ball,1
OUT,97.4,-4,-7.009645194881871,26.0,ground_ball,1
OUT,100.7,15,5.732679110141919,329.0,line_drive,1
SINGLE,114.5,-10,31.98101959392643,14.0,ground_ball,1
SINGLE,33.2,-26,-42.35804722883658,8.0,ground_ball,1
OUT,84.0,70,49.11694024894236,144.0,popup,0
OUT,93.9,20,-26.759330327861733,268.0,line_drive,1
OUT,64.9,5,19.353518523907663,68.0,ground_ball,1
OUT,76.8,14,-43.28799706110309,149.0,line_drive,1
OUT,97.9,-13,-35.90829839578899,8.0,ground_ball,1
HR,103.7,23,-12.930038048829877,400.0,fly_ball,1
SINGLE,84.6,19,-11.900589688666887,223.0,line_drive,1
SINGLE,120.0,7,-17.296636890765893,192.0,line_drive,1
OUT,101.7,20,-24.048665763291705,341.0,line_drive,1
OUT,103.8,22,2.57020887995275,394.0,fly_ball,1
OUT,83.2,32,12.534468177906556,302.0,fly_ball,1
OUT,89.8,26,-2.3054457322337063,331.0,line_drive,1
OUT,99.3,41,37.301952535202766,322.0,fly_ball,1
OUT,92.4,31,42.80385545058376,315.0,fly_ball,1
SINGLE,87.5,-13,38.21506756146987,12.0,ground_ball,1
SINGLE,83.6,10,-14.931043526256031,166.0,line_drive,1
OUT,98.3,40,19.196350878095043,328.0,fly_ball,1
OUT,88.2,12,29.739298001353472,164.0,line_drive,1
OUT,98.6,50,-16.164289227111873,286.0,fly_ball,1
OUT,70.8,7,13.119834173769258,77.0,ground_ball,1
DOUBLE,103.5,24,37.46785440910595,358.0,fly_ball,1
OUT,71.7,58,-44.89645719236922,171.0,popup,1
SINGLE,96.2,-26,-7.240523705762749,6.0,ground_ball,1
DOUBLE,99.3,-13,-19.126205737272635,14.0,ground_ball,1
OUT,96.4,-3,32.05305603903431,32.0,ground_ball,1
OUT,85.2,-1,-13.609392169987512,32.0,ground_ball,1
OUT,77.8,38,43.722325422280704,259.0,fly_ball,1
OUT,53.3,26,7.519526981290816,139.0,popup,1
SINGLE,71.0,0,32.08824618576338,32.0,ground_ball,1
OUT,87.6,26,-9.180721751395708,316.0,fly_ball,1
SINGLE,94.8,11,17.399306483017472,213.0,line_drive,1
OUT,91.7,-11,30.469348482003756,14.0,ground_ball,1
SINGLE,103.9,14,-24.872268504041102,228.0,line_drive,1
HR,98.5,31,-45.368708566169474,346.0,fly_ball,0
OUT,79.8,67,21.460367207492947,120.0,popup,1
OUT,105.1,8,-37.64376335748071,139.0,line_drive,1
OUT,92.2,-6,44.27015693597588,16.0,ground_ball,1
OUT,87.3,41,-4.988943474593361,298.0,fly_ball,1
OUT,75.2,69,-37.601823482271726,92.0,popup,1
OUT,85.6,-8,-43.64883378929459,10.0,ground_ball,1
OUT,79.7,55,36.1959708564571,216.0,fly_ball,1
DOUBLE,105.2,21,46.05685513228256,309.0,line_drive,0
SINGLE,88.7,-6,22.824953974254782,9.0,ground_ball,1
OUT,99.3,2,12.275556177144654,91.0,ground_ball,1
SINGLE,81.4,17,16.272238648803746,230.0,line_drive,1
OUT,54.9,-56,52.029379019517386,2.0,ground_ball,0
SINGLE,104.2,6,-1.52523785157307,126.0,line_drive,1
SINGLE,85.2,16,0.6413942592003866,217.0,line_drive,1
OUT,75.1,7,-43.5991266395679,81.0,ground_ball,1
OUT,76.7,48,-35.05880143686825,233.0,fly_ball,1
SINGLE,71.0,9,13.772439478172704,110.0,ground_ball,1
OUT,73.0,3,-35.821056953457465,53.0,ground_ball,1
OUT,68.0,-16,-15.898162529424445,9.0,ground_ball,1
OUT,99.7,-32,15.572138774051508,4.0,ground_ball,1
OUT,105.3,-13,-31.72224855959633,6.0,ground_ball,1
OUT,78.5,-33,42.541069722681975,5.0,ground_ball,1
OUT,33.1,-84,89.85604105792814,0.0,ground_ball,0
OUT,61.0,-30,32.158051227506185,3.0,ground_ball,1
OUT,93.3,-18,28.86367470161317,5.0,ground_ball,1
SINGLE,105.1,-3,13.690049617465512,25.0,ground_ball,1
OUT,104.6,-18,-9.695698931374332,7.0,ground_ball,1
OUT,105.1,8,-39.90019307248357,135.0,line_drive,1
OUT,85.9,6,-29.30166855743838,80.0,ground_ball,1
OUT,73.6,-10,-29.78798439198723,9.0,ground_ball,1
OUT,102.8,34,16.180108144207416,372.0,fly_ball,1
OUT,91.7,-44,-21.06725832314948,3.0,ground_ball,1
OUT,68.2,-24,-27.902452886727392,5.0,ground_ball,1
OUT,94.3,-35,-12.414021805095384,4.0,ground_ball,1
OUT,75.1,-46,-16.494171842557254,1.0,ground_ball,1
OUT,90.5,72,-60.93302207174558,128.0,popup,0
OUT,62.8,-55,-20.93069454423917,1.0,ground_ball,1
OUT,87.3,53,-21.14078177616616,245.0,fly_ball,1
OUT,82.3,41,-33.068770005931526,250.0,fly_ball,1
OUT,74.5,-24,-8.010250078154202,6.0,ground_ball,1
OUT,85.0,-8,-25.743862589081758,18.0,ground_ball,1
OUT,95.8,-6,3.522771915595372,19.0,ground_ball,1
OUT,86.0,52,9.06466334520918,230.0,fly_ball,1
SINGLE,90.7,14,-16.57031695443861,240.0,line_drive,1
OUT,92.5,47,19.471767002334836,297.0,fly_ball,1
OUT,91.7,32,0.57431196071339,343.0,fly_ball,1
SINGLE,92.6,14,29.956754414007506,225.0,line_drive,1
SINGLE,104.1,16,12.024282599006842,291.0,line_drive,1
OUT,94.8,22,14.399020164205442,335.0,line_drive,1
OUT,83.8,-6,33.06932887211299,20.0,ground_ball,1
OUT,85.5,3,-33.107982390789374,60.0,ground_ball,1
OUT,74.7,-11,30.33869145244009,10.0,ground_ball,1
OUT,86.9,-4,-26.604007280134397,23.0,ground_ball,1
OUT,102.0,17,4.106518913384799,336.0,line_drive,1
OUT,82.2,-8,-19.7021268164368,12.0,ground_ball,1
OUT,49.5,70,66.37847046866577,66.0,popup,0
OUT,94.4,30,33.42105692877618,304.0,fly_ball,1
SINGLE,94.5,-12,29.34628568496133,8.0,ground_ball,1
OUT,95.6,-7,-25.630094609890524,15.0,ground_ball,1
DOUBLE,102.8,19,-11.950128347879945,339.0,line_drive,1
OUT,70.1,10,5.794017580653069,105.0,ground_ball,1
OUT,104.1,22,11.516467018342384,353.0,line_drive,1
OUT,96.2,39,-2.4513558705783427,320.0,fly_ball,1
OUT,87.4,46,37.79845957932193,265.0,fly_ball,1
OUT,90.5,65,0.2649896506764956,149.0,popup,1
OUT,83.2,68,67.77259878370435,144.0,popup,0
OUT,93.1,-10,34.42348506732584,12.0,ground_ball,1
DOUBLE,109.7,17,-21.08719814494184,376.0,line_drive,1
OUT,102.5,-21,33.493111128786154,5.0,ground_ball,1
OUT,72.7,3,49.18215305654103,47.0,ground_ball,0
OUT,87.1,-23,24.301279425477247,5.0,ground_ball,1
OUT,101.5,29,0.2021071577097182,386.0,fly_ball,1
OUT,89.0,-27,25.340647892139987,5.0,ground_ball,1
SINGLE,108.0,-5,2.9833076507102643,22.0,ground_ball,1
SINGLE,102.8,13,26.97898785786794,280.0,line_drive,1
OUT,89.8,-22,-13.176591879422189,5.0,ground_ball,1
OUT,87.8,51,50.713529597060784,236.0,fly_ball,0
OUT,79.5,-27,22.632746386284627,5.0,ground_ball,1
OUT,90.2,44,50.48776999041984,285.0,fly_ball,0
OUT,100.5,19,3.147766290090612,346.0,line_drive,1
OUT,92.0,27,13.395948036545212,344.0,fly_ball,1
OUT,97.6,20,-11.663294034863869,339.0,line_drive,1
OUT,79.5,-6,-37.177821005334266,23.0,ground_ball,1
OUT,87.1,-32,-49.39596694370319,4.0,ground_ball,0
SINGLE,46.8,-20,22.733250132115312,4.0,ground_ball,1
OUT,95.1,22,27.26608758074393,330.0,line_drive,1
SINGLE,88.6,16,26.291861407468136,247.0,line_drive,1
SINGLE,97.7,-5,0.2343164264120757,12.0,ground_ball,1
SINGLE,101.5,-3,-5.977880366155942,27.0,ground_ball,1
OUT,98.2,-4,24.4978026928994,25.0,ground_ball,1
SINGLE,83.1,-5,-6.805098521189969,20.0,ground_ball,1
OUT,81.0,-49,-45.7906299405791,2.0,ground_ball,0
OUT,78.4,-55,12.12265350448976,1.0,ground_ball,1
OUT,100.9,32,-22.39451088113199,382.0,fly_ball,1
OUT,105.6,13,30.627998973112252,283.0,line_drive,1
SINGLE,79.3,-49,-36.52613926211888,2.0,ground_ball,1
OUT,80.5,54,52.21965580150072,198.0,popup,0
OUT,79.9,50,29.498125267045243,216.0,popup,1
OUT,87.3,58,13.787998117197311,181.0,popup,1
SINGLE,87.9,22,14.855716770310522,303.0,line_drive,1
SINGLE,95.6,15,25.406741557722505,255.0,line_drive,1
SINGLE,86.9,17,-41.599716566288215,230.0,line_drive,1
OUT,67.5,2,-22.553433006827696,43.0,ground_ball,1
OUT,98.0,33,-3.993612825235529,378.0,fly_ball,1
SINGLE,70.7,38,-8.130102354155984,239.0,fly_ball,1
DOUBLE,103.6,15,-41.001488460990366,284.0,line_drive,1
SINGLE,87.0,13,24.36423329960365,217.0,line_drive,1
SINGLE,56.3,33,-22.50453464795851,156.0,line_drive,1
DOUBLE,87.6,22,-45.71503797883838,269.0,line_drive,0
OUT,84.0,57,10.276295305728976,218.0,popup,1
SINGLE,99.9,1,28.442742652240085,58.0,ground_ball,1
OUT,96.8,-37,-29.97011625984624,3.0,ground_ball,1
OUT,88.7,-19,-37.98770814205288,5.0,ground_ball,1
OUT,94.6,-17,4.246951143752512,7.0,ground_ball,1
OUT,87.1,-23,23.159118655475705,6.0,ground_ball,1
OUT,106.6,8,-25.66204736339084,160.0,line_drive,1
OUT,79.7,-16,-32.85863648072311,8.0,ground_ball,1
OUT,105.5,31,-1.6320144454237853,374.0,fly_ball,1
OUT,91.6,41,-5.703643870574108,308.0,fly_ball,1
OUT,101.6,17,7.16345007330646,319.0,line_drive,1
OUT,99.1,22,-10.203897115107578,366.0,line_drive,1
OUT,104.3,17,9.773016317213408,321.0,line_drive,1
OUT,75.0,-22,-37.73663057082362,6.0,ground_ball,1
OUT,86.5,-14,-16.020394183512874,10.0,ground_ball,1
SINGLE,95.2,15,3.026539938627078,272.0,line_drive,1
SINGLE,103.3,12,-19.097788584898023,272.0,line_drive,1
SINGLE,78.5,37,48.54405788522532,233.0,fly_ball,0
OUT,96.5,26,10.672207792350337,343.0,fly_ball,1
OUT,105.6,-21,12.61355995661397,4.0,ground_ball,1
OUT,83.2,25,28.957463238541568,271.0,line_drive,1
OUT,95.7,-8,-44.60795288641123,15.0,ground_ball,1
OUT,54.2,74,48.21666006982059,65.0,popup,0
OUT,46.3,20,-3.8398394954976944,97.0,ground_ball,1
DOUBLE,77.1,19,-45.96641101023598,217.0,line_drive,0
OUT,106.2,9,27.14158815351083,170.0,line_drive,1
OUT,99.6,0,20.56923523506525,46.0,ground_ball,1
OUT,85.0,-23,-5.351230085262765,5.0,ground_ball,1
OUT,78.8,-5,-17.08673796206789,20.0,ground_ball,1
OUT,97.6,-26,6.999489134422266,5.0,ground_ball,1
OUT,58.5,-28,-32.22548445038212,3.0,ground_ball,1
OUT,61.0,-61,19.496796672843573,1.0,ground_ball,1
SINGLE,84.7,19,-41.80864395490507,234.0,line_drive,1
SINGLE,101.3,-4,-25.22854576433133,19.0,ground_ball,1
OUT,99.4,-35,35.038684774946674,4.0,ground_ball,1
OUT,90.7,-38,-23.285830824761035,2.0,ground_ball,1
OUT,82.8,-24,35.4644365580887,7.0,ground_ball,1
OUT,81.8,84,55.706742078021335,36.0,popup,0
OUT,96.2,21,-4.640211940373586,356.0,line_drive,1
TRIPLE,91.9,4,42.53304717919269,100.0,line_drive,1
OUT,92.1,18,-3.5450911507005087,312.0,line_drive,1
SINGLE,100.9,14,14.034156874114329,252.0,line_drive,1
SINGLE,65.4,31,37.894718456035015,212.0,line_drive,1
SINGLE,103.5,13,27.11416208876575,225.0,line_drive,1
DOUBLE,103.2,9,-13.759667784313857,183.0,line_drive,1
OUT,86.1,22,-8.346617576616055,306.0,line_drive,1
OUT,102.0,18,16.83603605795964,313.0,line_drive,1
OUT,97.1,52,43.01289996128538,267.0,fly_ball,1
OUT,88.7,-14,31.025035417278648,8.0,ground_ball,1
OUT,95.9,7,-18.80388489892403,157.0,ground_ball,1
DOUBLE,107.7,9,46.37066479073902,158.0,line_drive,0
OUT,73.8,-17,32.97318499196987,7.0,ground_ball,1
OUT,84.5,73,-27.808913667281534,104.0,popup,1
SINGLE,87.7,14,15.32490540739872,228.0,line_drive,1
OUT,78.1,-8,-41.77336432766828,16.0,ground_ball,1
SINGLE,65.7,-63,-47.117853606442274,1.0,ground_ball,0
HR,107.8,26,-26.935363624303548,423.0,fly_ball,1
OUT,76.2,34,9.237912475124787,270.0,fly_ball,1
DOUBLE,99.8,21,14.717795477923191,348.0,line_drive,1
TRIPLE,84.8,20,-47.687024217703176,264.0,line_drive,0
OUT,78.1,-16,-30.422279972980164,8.0,ground_ball,1
OUT,95.0,32,0.8710099919629803,365.0,fly_ball,1
OUT,77.3,7,-38.69037415117074,99.0,ground_ball,1
HR,98.8,33,-31.38082357203616,367.0,fly_ball,1
OUT,99.3,17,-14.04045895006893,328.0,line_drive,1
HR,107.3,23,-47.335908469252544,379.0,fly_ball,0
OUT,90.5,33,18.85447784299087,347.0,fly_ball,1
OUT,71.1,-19,-18.95455204895548,7.0,ground_ball,1
OUT,89.9,45,-19.505744934620783,299.0,fly_ball,1
OUT,87.5,-4,2.920828931722958,24.0,ground_ball,1
OUT,82.1,-1,-7.934443082235464,32.0,ground_ball,1
OUT,76.4,79,-88.14491474650538,67.0,popup,0
DOUBLE,109.1,19,36.89420641804397,341.0,line_drive,1
SINGLE,103.5,-2,13.178321172411389,24.0,ground_ball,1
OUT,91.6,43,-27.363948709550588,304.0,fly_ball,1
SINGLE,69.5,22,10.907333710501714,209.0,line_drive,1
OUT,99.2,27,10.494165987167149,403.0,fly_ball,1
SINGLE,96.9,-5,27.345962579426228,27.0,ground_ball,1
OUT,90.1,20,30.7851893817312,300.0,line_drive,1
SINGLE,73.8,21,11.359001643114915,235.0,line_drive,1
OUT,93.1,31,43.04369672000325,328.0,fly_ball,1
HR,100.3,27,-27.3458569194562,390.0,fly_ball,1
OUT,93.9,49,-38.783185885923885,303.0,fly_ball,1
OUT,80.4,-45,38.88382320527581,3.0,ground_ball,1
OUT,88.2,34,-14.49444017408388,313.0,fly_ball,1
OUT,92.7,-4,-6.898447866529309,27.0,ground_ball,1
OUT,86.4,70,-10.67716781445382,108.0,popup,1
DOUBLE,104.2,5,-16.481014127833657,149.0,ground_ball,1
OUT,94.9,-29,-46.28966535140477,3.0,ground_ball,0
SINGLE,89.2,8,10.282328218229578,126.0,ground_ball,1
OUT,74.9,73,-53.62338928788149,84.0,popup,0
OUT,80.3,3,34.02892927862005,56.0,ground_ball,1
OUT,79.0,40,-44.87556711080594,268.0,fly_ball,1
OUT,103.9,-3,31.6158992827564,27.0,ground_ball,1
OUT,97.3,-26,39.12737171893318,5.0,ground_ball,1
SINGLE,108.7,11,-5.270687851107045,237.0,line_drive,1
OUT,78.1,-13,35.91290482284915,10.0,ground_ball,1
OUT,96.2,-12,-22.40441514219923,10.0,ground_ball,1
SINGLE,104.3,10,-35.865227366971915,172.0,line_drive,1
OUT,104.7,7,-12.437519236839956,181.0,line_drive,1
OUT,50.4,-25,-23.738013063143867,5.0,ground_ball,1
SINGLE,87.6,18,-5.22258165261147,265.0,line_drive,1
OUT,98.3,19,0.0299283949044383,334.0,line_drive,1
OUT,88.4,32,-14.902032974090242,323.0,fly_ball,1
OUT,101.1,-4,36.61864714100261,22.0,ground_ball,1
OUT,58.3,-23,-35.956703325951366,5.0,ground_ball,1
OUT,91.8,29,30.86572489126787,323.0,fly_ball,1
SINGLE,106.3,4,-27.04091488923598,94.0,ground_ball,1
SINGLE,105.9,-9,33.47023826819496,10.0,ground_ball,1
SINGLE,83.1,3,11.112120024223229,64.0,ground_ball,1
OUT,99.0,2,-7.09789248347406,64.0,ground_ball,1
OUT,82.4,46,48.10181483373336,262.0,fly_ball,0
OUT,91.7,32,-6.410704649330168,352.0,fly_ball,1
DOUBLE,97.8,5,17.13383474890964,91.0,ground_ball,1
DOUBLE,110.7,18,-12.536149259742889,398.0,line_drive,1
SINGLE,76.3,60,48.88380869183428,188.0,popup,0
DOUBLE,81.9,17,43.557263432404255,209.0,line_drive,1
DOUBLE,98.7,19,-17.846511161714737,328.0,line_drive,1
SINGLE,103.9,-25,-4.172036722563424,5.0,ground_ball,1
SINGLE,100.2,9,22.17890527225341,184.0,line_drive,1
OUT,84.9,-18,34.769318419753795,6.0,ground_ball,1
SINGLE,82.5,10,-0.9987159147236372,125.0,ground_ball,1
OUT,90.9,57,22.034270069337545,228.0,fly_ball,1
OUT,89.9,23,-28.369046293278576,327.0,line_drive,1
HR,99.6,31,-36.07744118095849,390.0,fly_ball,1
SINGLE,105.0,4,22.67716764022758,130.0,ground_ball,1
OUT,80.4,-13,-19.841871069456875,6.0,ground_ball,1
OUT,101.6,-20,-10.55727241453184,7.0,ground_ball,1
SINGLE,107.0,7,31.405499742245848,144.0,ground_ball,1
OUT,74.2,54,18.172877330915384,198.0,fly_ball,1
OUT,100.8,9,20.44123950992633,160.0,line_drive,1
OUT,83.5,56,-18.279767016444712,219.0,fly_ball,1
SINGLE,94.3,-27,-21.35198256852789,4.0,ground_ball,1
OUT,81.0,-9,-12.424751924324076,12.0,ground_ball,1
OUT,99.7,-10,12.289013083194298,8.0,ground_ball,1
OUT,82.6,-38,47.73424352340082,4.0,ground_ball,0
OUT,98.0,24,-29.18591581611006,347.0,fly_ball,1
OUT,82.2,-37,4.9371595718560615,3.0,ground_ball,1
OUT,65.8,-23,23.1467985130087,7.0,ground_ball,1
DOUBLE,97.5,24,43.27832585396626,319.0,fly_ball,1
SINGLE,61.1,-52,8.989749813089137,1.0,ground_ball,1
OUT,88.7,-24,-30.33795181223387,5.0,ground_ball,1
SINGLE,100.9,4,37.96083313192169,91.0,ground_ball,1
OUT,91.7,57,6.5710084533272495,219.0,fly_ball,1
OUT,77.2,54,-17.87652810823685,206.0,fly_ball,1
OUT,82.9,-37,-16.24947164432228,3.0,ground_ball,1
OUT,56.7,38,-24.89966351213113,167.0,popup,1
OUT,94.5,47,-19.72709348473377,307.0,fly_ball,1
OUT,97.5,-5,34.50025686839731,29.0,ground_ball,1
HR,97.4,30,30.208346570504634,355.0,fly_ball,1
OUT,93.3,-27,-2.539585757216098,6.0,ground_ball,1
OUT,75.7,-5,-5.86375118508809,15.0,ground_ball,1
OUT,96.8,44,-6.722577350007844,322.0,fly_ball,1
SINGLE,97.1,12,1.8579964588123343,191.0,line_drive,1
SINGLE,69.7,-2,28.268227751934813,28.0,ground_ball,1
OUT,97.7,35,10.374144502572369,369.0,fly_ball,1
SINGLE,97.5,-5,26.225274972114264,19.0,ground_ball,1
OUT,88.1,-9,43.5189391669,17.0,ground_ball,1
OUT,90.0,48,-35.82315152958274,296.0,fly_ball,1
SINGLE,63.8,41,-44.378341542566325,194.0,fly_ball,1
OUT,91.8,-13,17.993735919952844,12.0,ground_ball,1
SINGLE,75.1,29,36.74818723137785,258.0,line_drive,1
SINGLE,102.8,6,9.59752710022178,139.0,ground_ball,1
SINGLE,109.8,5,34.48797928039184,111.0,ground_ball,1
HR,103.2,27,30.28482553834534,381.0,fly_ball,1
OUT,81.4,61,-24.01338495505196,193.0,popup,1
OUT,92.4,25,-15.821365832699618,348.0,fly_ball,1
OUT,84.5,-32,-45.15543069233882,3.0,ground_ball,0
OUT,89.1,23,-6.455728089414135,321.0,line_drive,1
OUT,87.3,0,35.975923043654895,43.0,ground_ball,1
OUT,86.6,-3,-17.08374371280701,20.0,ground_ball,1
OUT,92.6,-8,-21.35198256852789,15.0,ground_ball,1
OUT,79.5,37,-30.06116315885983,277.0,fly_ball,1
DOUBLE,96.9,5,-44.23017417373933,119.0,ground_ball,1
SINGLE,109.9,11,24.0009294493331,217.0,line_drive,1
SINGLE,85.3,19,18.168233197792183,255.0,line_drive,1
OUT,78.9,70,23.825170058961177,106.0,popup,1
OUT,88.7,-24,-37.82446464963,6.0,ground_ball,1
OUT,88.5,35,25.8331084344262,308.0,fly_ball,1
OUT,82.8,44,-29.76975285355382,278.0,fly_ball,1
OUT,78.8,31,-11.46258333457793,274.0,fly_ball,1
OUT,96.2,41,15.326917887922171,332.0,fly_ball,1
OUT,74.7,4,-4.88890369115278,57.0,ground_ball,1
SINGLE,95.6,14,23.5616485387247,226.0,line_drive,1
OUT,90.8,-15,-10.3410637708406,6.0,ground_ball,1
OUT,85.8,-6,42.9639485300478,20.0,ground_ball,1
OUT,89.3,50,-44.57955819743055,263.0,fly_ball,1
OUT,87.3,39,2.3474340909141747,314.0,fly_ball,1
DOUBLE,93.7,31,-35.62768569088236,344.0,fly_ball,1
SINGLE,101.2,-1,-19.96728697064404,44.0,ground_ball,1
SINGLE,84.8,-4,12.09611838835884,16.0,ground_ball,1
OUT,72.9,-7,34.09735908513689,19.0,ground_ball,1
SINGLE,60.9,-37,-47.94727941770377,3.0,ground_ball,0
OUT,81.8,-11,-25.17435219322896,11.0,ground_ball,1
OUT,81.8,31,22.34169070403532,296.0,fly_ball,1
OUT,78.3,45,22.214529056748976,250.0,fly_ball,1
OUT,69.0,-7,36.13808597617018,12.0,ground_ball,1
OUT,103.0,21,-7.858626518151109,375.0,line_drive,1
DOUBLE,92.3,26,-15.3890291766786,339.0,fly_ball,1
OUT,72.4,60,-20.347176124291185,177.0,popup,1
OUT,94.2,5,39.59201522351263,94.0,ground_ball,1
SINGLE,92.4,9,25.719672295595636,157.0,line_drive,1
SINGLE,74.7,26,-13.007134132299436,253.0,fly_ball,1
OUT,103.4,37,12.403994906790397,373.0,fly_ball,1
OUT,82.0,35,-32.33220369880941,289.0,fly_ball,1
OUT,77.4,30,17.017495766700595,277.0,line_drive,1
DOUBLE,105.7,16,19.51096028796783,329.0,line_drive,1
OUT,94.1,-14,-24.624953146489485,10.0,ground_ball,1
DOUBLE,93.8,34,-13.972793018213302,363.0,fly_ball,1
OUT,98.5,-1,34.25657227524625,46.0,ground_ball,1
SINGLE,36.4,-57,48.52368784484117,1.0,ground_ball,0
SINGLE,109.1,11,-26.50216744174445,221.0,line_drive,1
OUT,108.3,9,20.010885954887947,181.0,line_drive,1
OUT,89.0,62,-2.033786365139899,187.0,popup,1
OUT,74.9,81,78.68145291478126,56.0,popup,0
HR,100.7,28,-13.613819717298338,416.0,fly_ball,1
OUT,93.8,25,-7.053610242355318,346.0,fly_ball,1
OUT,107.3,21,23.30165806460478,359.0,line_drive,1
OUT,97.9,63,-15.571232150462135,177.0,popup,1
HR,96.0,39,-42.3366605211156,345.0,fly_ball,1
SINGLE,103.2,1,38.54098840589994,66.0,ground_ball,1
OUT,75.5,-4,26.601034525710823,20.0,ground_ball,1
OUT,93.1,57,40.37391870742373,237.0,fly_ball,1
OUT,50.7,10,-12.16646506115416,62.0,ground_ball,1
OUT,90.9,56,48.01934785708531,226.0,fly_ball,0
OUT,98.6,-25,-9.214605909432295,5.0,ground_ball,1
DOUBLE,96.3,29,-47.484922939242814,338.0,fly_ball,0
